infinitive_latin,frequency
опраштати,11
осипати,11
жватати,11
увијати,11
постигнути,11
посаветовати,11
скаменити,11
stradati,11
kliziti,11
iskočiti,11
prošetati,11
pogrešiti,11
sretati,11
zlobno,11
uskliknuti,11
spaliti,11
izdaleka,11
dotaći,11
najpre,11
pobiti,11
lutati,11
uzbuđivati,11
zbilja,11
lebdeti,11
odmahnuti,11
prirediti,11
ostvariti,11
upropastiti,11
par,11
zviždati,11
zanositi,11
predosećati,11
odsesti,11
zavijati,11
topiti,11
slobodno,11
srećno,11
grejati,11
prodavati,11
напити,11
одузимати,11
zujati,11
простирати,11
нагнати,11
преморити,11
бдети,11
дозвати,11
већином,11
добивати,11
прочути,11
испољавати,11
дражити,11
отуд,11
укрштати,11
тржати,11
сачињавати,11
храбрити,11
олакшавати,11
запустити,11
обележавати,11
дотада,11
младо,11
уистину,11
измењати,11
напунити,11
остарети,11
даривати,11
стидити,11
просити,11
окупати,11
кушати,11
odvijati,11
tešiti,11
razlikovati,11
razbijati,11
zažmuriti,11
odazvati,11
dojaditi,11
stenjati,11
poraziti,11
protiviti,11
zakleti,11
prepustiti,11
pljesnuti,11
lupetati,11
postrojiti,11
pocrveneti,11
nameravati,11
razboleti,11
potruditi,11
računati,11
otpustiti,11
preteći,11
zaječati,11
raspravljati,11
dopreti,11
istupiti,11
dotrčati,11
potresti,11
naglas,11
opisivati,11
popreko,11
oslobađati,11
obeležiti,11
ispadati,11
upamtiti,11
posvetiti,11
čestitati,11
nedostajati,11
čujno,11
spajati,11
nipošto,11
usporiti,11
našaliti,11
zatezati,11
zaklanjati,11
unositi,11
zabaciti,11
izbacivati,11
malopre,11
razbesneti,11
slivati,11
doslovno,11
зазирати,11
гојити,11
светлуцати,10
снити,10
кад,10
употребљавати,10
узнемиравати,10
причекати,10
претресати,10
сијати,10
убрзати,10
тркнути,10
стиснути,10
чучати,10
усправити,10
отпремити,10
угушити,10
јекнути,10
ошамутити,10
започети,10
претпоставити,10
велити,10
израчунати,10
преузети,10
препоручивати,10
чисто,10
ватрено,10
принудити,10
нежно,10
испречити,10
обасјавати,10
котрљати,10
завирити,10
сушити,10
кладити,10
сменити,10
одмерити,10
славити,10
потиснути,10
брижљиво,10
поскакивати,10
дотакати,10
заливати,10
набити,10
забрањивати,10
отицати,10
звучати,10
поводити,10
сливати,10
проверавати,10
прснути,10
обилно,10
допадати,10
спојити,10
треперити,10
ограничити,10
махнути,10
дивити,10
поступити,10
слећи,10
гладити,10
насртати,10
савесно,10
оптеретити,10
сјајно,10
уперити,10
покрасти,10
надимати,10
натоварити,10
завијати,10
вређати,10
претпостављати,10
добацивати,10
вазда,10
одјурити,10
скувати,10
нагињати,10
наручити,10
болети,10
пријатељски,10
полудети,10
широм,10
опасти,10
ућуткати,10
купати,10
усећи,10
макар,10
вести,10
захватати,10
ионако,10
одбацивати,10
спасити,10
удрити,10
одоздо,10
поштедети,10
тобоже,10
zalutati,10
gristi,10
nakašljati,10
nalik,10
susresti,10
iščekivati,10
zaljuljati,10
kažnjavati,10
sklopiti,10
događati,10
popravljati,10
napamet,10
hvaliti,10
zakasniti,10
proleteti,10
nuditi,10
nabaviti,10
neverovatno,10
makar,10
nervirati,10
neprijateljski,10
nasmešiti,10
pristojno,10
badava,10
drhteti,10
grubo,10
prisećati,10
širom,10
opravdati,10
метати,10
погасити,10
закопати,10
метнути,10
осјећати,10
свитати,10
нарасти,10
sakupiti,10
ројити,10
порицати,10
одевати,10
заболети,10
постидити,10
касабало,10
допуњавати,10
одупирати,10
отровати,10
наложити,10
стишавати,10
разнети,10
заповедати,10
неосетно,10
избегнути,10
засновати,10
сустизати,10
поручивати,10
помицати,10
одрасти,10
мудро,10
срицати,10
уназад,10
дотад,10
навикавати,10
сабрати,10
наговарати,10
разорити,10
поштедити,10
распоредити,10
разумевати,10
уснити,10
засебно,10
унајмити,10
назрети,10
сисати,10
чешљати,10
сем,10
смрдети,10
ослонити,10
припремати,10
утећи,10
препознавати,10
наденути,10
доживљавати,10
рабити,10
doterati,10
rušiti,10
dosetiti,10
ikada,10
zasuti,10
odrastati,10
privremeno,10
katkad,10
okupati,10
odrediti,10
противити,10
preporučiti,10
nezadovoljno,10
pobrinuti,10
dokle,10
triput,10
odobravati,10
pokajati,10
čudno,10
извештавати,10
očistiti,10
predlagati,10
zaslužiti,10
resiti,10
odreći,10
zveckati,10
pokupiti,10
svakodnevno,10
besneti,10
primicati,10
pokatkad,10
urediti,10
neprijatno,10
udahnuti,10
postići,10
živnuti,10
uručiti,10
prepoznavati,10
iznutra,10
očajnički,10
naginjati,10
obasjati,10
ukloniti,10
doduše,10
zapahnuti,10
iseći,10
drugi,10
kršiti,10
povinovati,10
uspraviti,10
pretpostaviti,10
iskeziti,10
prodirati,10
tresnuti,10
naniže,10
porušiti,10
projuriti,10
naga,10
popustiti,10
navraćati,10
izgovarati,10
doleteti,10
dočkan,10
poigravati,10
prethodno,10
počiniti,10
ометати,9
чамити,9
омогућавати,9
одмаћи,9
уливати,9
збуњено,9
стегнути,9
ближити,9
зазвонити,9
послушно,9
запињати,9
успорити,9
правилно,9
оковати,9
загорчавати,9
ишчупати,9
одређивати,9
апсолутно,9
мутити,9
прошетати,9
успешно,9
дочепати,9
намештати,9
спалити,9
упола,9
удесно,9
исказати,9
стрести,9
стидети,9
нерадо,9
измицати,9
премештати,9
пресецати,9
мучно,9
окупљати,9
усредсредити,9
мазати,9
пословно,9
латити,9
распалити,9
зинути,9
дрхтети,9
забринуто,9
обузимати,9
прикупити,9
узнемиривати,9
охладити,9
најурити,9
светити,9
истрчавати,9
ископати,9
превозити,9
лукаво,9
загазити,9
клизити,9
уочити,9
ходити,9
изнова,9
смањити,9
ослабити,9
скраћивати,9
удавити,9
ужаснути,9
цедити,9
богато,9
отпасти,9
буљити,9
сусрести,9
тајно,9
уделити,9
доделити,9
наметати,9
отежати,9
овуда,9
уздати,9
тужити,9
лепршати,9
дневно,9
обуставити,9
поколебати,9
застајкивати,9
разбијати,9
рецитовати,9
сипати,9
облачити,9
одгонетнути,9
запретити,9
наплаћивати,9
сударити,9
обавештавати,9
изнајмити,9
смркнути,9
приметно,9
појити,9
бесплатно,9
повијати,9
пореметити,9
завалити,9
тупо,9
otkuda,9
kuvati,9
uključiti,9
prevrnuti,9
otrgnuti,9
razbacati,9
nadole,9
tugovati,9
srušiti,9
prekrivati,9
prebacivati,9
pokorno,9
gorjeti,9
oduzimati,9
hladno,9
zaneti,9
uzdržavati,9
razvijati,9
nagovoriti,9
polagati,9
koštati,9
propadati,9
obilaziti,9
nahraniti,9
prelistavati,9
jezivo,9
birati,9
макнути,9
протерати,9
оволико,9
измешати,9
замарати,9
dotakati,9
неминовно,9
узидати,9
привикавати,9
презирати,9
предано,9
заплитати,9
хукати,9
измишљати,9
сјахати,9
расклопити,9
изблиза,9
помиловати,9
доставити,9
снажно,9
набујати,9
одложити,9
одошити,9
ласкати,9
усталити,9
изгинути,9
шишати,9
изломити,9
поверовати,9
отпочити,9
скидјети,9
сређивати,9
закључивати,9
изузетно,9
одушевљавати,9
скривати,9
посвећивати,9
одлежати,9
једновремено,9
мотрити,9
опажати,9
разазнавати,9
определити,9
ујести,9
sadržati,9
izmeniti,9
stupati,9
dočekivati,9
razdeliti,9
pipati,9
dodirivati,9
podsmevati,9
krajnje,9
najuriti,9
krstiti,9
brojati,9
под,9
proviriti,9
sprovesti,9
prepasti,9
prekrstiti,9
muje,9
navaljivati,9
dozvati,9
manuti,9
upravljati,9
zadovoljno,9
pribrati,9
zajecati,9
izveštavati,9
prisluškivati,9
ujesti,9
nekud,9
stresti,9
pljunuti,9
naoružati,9
pobrkati,9
zabrinuto,9
nastradati,9
radoznalo,9
ukazivati,9
nagraditi,9
objašnjavati,9
zavrteti,9
likovati,9
preuzeti,9
pretiti,9
snebivati,9
silom,9
izbijati,9
nazirati,9
bukvalno,9
škripati,9
upisivati,9
preporučivati,9
svetleti,9
milovati,9
prirodno,9
otrovati,9
odležati,9
grozničavo,9
odsečno,9
uplašeno,9
utopiti,9
smešno,9
brižljivo,9
nagovarati,9
zbunjivati,9
šuštati,9
ojačati,9
kriknuti,9
raspasti,9
premeštati,9
izvaliti,9
posedovati,9
predveče,9
zauzimati,9
gaditi,9
jamčiti,9
istržati,9
okruživati,9
najesti,9
umorno,9
prevrtati,9
navratiti,9
loviti,9
kikotati,9
umirivati,9
iskopati,9
razoružati,9
otkucavati,9
skameniti,9
drsko,9
odrubiti,9
preklati,9
заложити,8
звецкати,8
подарити,8
супротно,8
истурити,8
исповедити,8
испружити,8
убудуће,8
секирати,8
фино,8
одмаглити,8
кудикамо,8
извољети,8
уследити,8
одскакати,8
завити,8
превијати,8
иронично,8
узбуђено,8
ређати,8
набрајати,8
извинити,8
усрдно,8
досезати,8
уозбиљити,8
тепати,8
уложити,8
снабдети,8
поцрвенети,8
уступати,8
грабити,8
протећи,8
ждерати,8
удаљавати,8
грчити,8
проживети,8
остарити,8
одмеравати,8
завапити,8
врачати,8
доживјети,8
точити,8
занемети,8
заурлати,8
задовољавати,8
туда,8
скромно,8
увећавати,8
коначно,8
организовати,8
гневно,8
забављати,8
спајати,8
одсвирати,8
охрабрити,8
предвидјети,8
каснити,8
вјеровати,8
диктирати,8
зарађивати,8
приложити,8
обдарити,8
обожавати,8
одмарати,8
опустити,8
запљускивати,8
удисати,8
избрисати,8
месечно,8
грцати,8
замењивати,8
шести,8
привремено,8
поносно,8
наваљивати,8
заиграти,8
срдачно,8
камо,8
сналазити,8
расипати,8
покорно,8
очевидно,8
покоравати,8
пиљити,8
старати,8
одзвањати,8
пострадати,8
довикнути,8
снести,8
споразумети,8
посути,8
нехотице,8
оправити,8
заводити,8
доручковати,8
заволети,8
удостојити,8
лајати,8
договарати,8
упозоравати,8
нажао,8
засад,8
преобразити,8
спровести,8
приредити,8
сазревати,8
командовати,8
умити,8
измучити,8
чаврљати,8
засипати,8
принети,8
машити,8
недалеко,8
опоравити,8
уморно,8
odavati,8
smirivati,8
plivati,8
pocepati,8
zavideti,8
ulevo,8
oslanjati,8
utešiti,8
zaputiti,8
nedaleko,8
čisto,8
primorati,8
svetliti,8
pomreti,8
usnuti,8
ginuti,8
obožavati,8
otkako,8
malo-pomalo,8
iskusiti,8
prezirati,8
izbeći,8
zbaciti,8
grliti,8
pohvaliti,8
bojažljivo,8
divno,8
smešiti,8
pomenuti,8
pohitati,8
frktati,8
pominjati,8
stisnuti,8
protezati,8
pomilovati,8
glasiti,8
obrazovati,8
cepati,8
odvratno,8
delimično,8
надалеко,8
послуживати,8
предводити,8
огрнути,8
поседати,8
izlečiti,8
уздигнути,8
подмитити,8
замутити,8
цепати,8
сазвати,8
лане,8
похватати,8
тињати,8
упоредо,8
ткати,8
кашљати,8
измаћи,8
свлачити,8
неприродно,8
пригушити,8
развући,8
прогонити,8
одударати,8
уређивати,8
заклети,8
сузбити,8
порушити,8
попалити,8
надзирати,8
откупити,8
престарети,8
осуђивати,8
срдити,8
занијети,8
трептети,8
испити,8
утврђивати,8
покрстити,8
мало-много,8
чаршило,8
потискивати,8
познадити,8
сјести,8
појурити,8
дигосити,8
нагађати,8
погрешити,8
сабирати,8
разделити,8
опирати,8
изједначити,8
оправдати,8
угрозити,8
пркосно,8
упоређивати,8
забринути,8
примаћи,8
проломити,8
пљеснути,8
жестоко,8
растргнути,8
допремити,8
пишати,8
узјахати,8
усмено,8
разапети,8
угристи,8
известити,8
утом,8
капати,8
приписивати,8
невероватно,8
угрејати,8
завадити,8
испрва,8
придавати,8
uslediti,8
nagrnuti,8
porasti,8
diviti,8
jurcati,8
naneti,8
opipati,8
slutiti,8
puziti,8
razaznati,8
klatiti,8
zadremati,8
promašiti,8
zadovoljiti,8
glatko,8
izvoljeti,8
nemilosrdno,8
savlađivati,8
stegnuti,8
pritom,8
posavetovati,8
napadati,8
zakloniti,8
извршавати,8
pristupiti,8
razilaziti,8
opusteti,8
navlačiti,8
lišiti,8
klati,8
proliti,8
tiskati,8
vrisnuti,8
toplo,8
iskazati,8
bučno,8
slaviti,8
studirati,8
naručiti,8
letjeti,8
grebati,8
otegnuti,8
nepomično,8
primetno,8
treperiti,8
presvući,8
taman,8
preostati,8
bližiti,8
potvrđivati,8
isprazniti,8
obuzimati,8
poskočiti,8
užurbano,8
provlačiti,8
zamirisati,8
gutati,8
zaudarati,8
skretati,8
uvezati,8
pozlatiti,8
pomoliti,8
zaželeti,8
petljati,8
upitno,8
svega,8
odmacati,8
ubedljivo,8
krenušiti,8
izvijati,8
ukopati,8
uvlačiti,8
nemarno,8
raspaliti,8
buknuti,8
udesno,8
podbadati,8
pregaziti,8
prelivati,8
priznaditi,8
napola,8
promukati,8
ridati,8
немилосрдно,8
бојити,8
постарати,8
обријати,7
сведочити,7
зајапурити,7
расути,7
искључити,7
богзна,7
сводити,7
спремно,7
зујати,7
бунцати,7
освестити,7
оданде,7
цвилети,7
тамо-ати,7
распадати,7
множити,7
преплашити,7
изручити,7
букнути,7
озарити,7
приличити,7
зажмурити,7
частити,7
мувати,7
веселити,7
одлепити,7
откључати,7
поредати,7
интересовати,7
одолети,7
стрпити,7
растурати,7
красити,7
преузимати,7
предахнути,7
марљиво,7
успротивити,7
изнурити,7
сагнути,7
оправљати,7
штипати,7
великодушно,7
здипити,7
мимоићи,7
умањивати,7
достизати,7
насамо,7
њихати,7
задати,7
громко,7
чујно,7
одлетјети,7
приспети,7
светлети,7
пијуцкати,7
зевнути,7
увелико,7
дивљати,7
задовољно,7
примакнути,7
куцкати,7
пребројати,7
убости,7
одскочити,7
реметити,7
заметнути,7
сабијати,7
распасти,7
спасавати,7
оценити,7
живахно,7
провалити,7
прискочити,7
прославити,7
похвалити,7
потезати,7
збити,7
одсести,7
ручавати,7
напипати,7
извалити,7
прислушкивати,7
кркати,7
ужурбано,7
ослушнути,7
отрести,7
уморити,7
узвраћати,7
прохтети,7
одражавати,7
поготово,7
попунити,7
насрнути,7
спријатељити,7
прскати,7
упустити,7
правдати,7
солити,7
годити,7
растављати,7
напрезати,7
престравити,7
неваљати,7
чупати,7
оговарати,7
одвраћати,7
окончати,7
налетети,7
бескрајно,7
подругљиво,7
кукати,7
наоружати,7
провлачити,7
прилепити,7
кључати,7
побринути,7
мрко,7
саопштавати,7
заобићи,7
означити,7
засвирати,7
обогатити,7
уобличити,7
усвојити,7
одстранити,7
одустати,7
применити,7
ругати,7
венути,7
гадити,7
допринети,7
заударати,7
задужити,7
нејасно,7
засути,7
преплитати,7
задиркивати,7
ложити,7
преобратити,7
крикнути,7
skroz,7
usuđivati,7
upadati,7
smrtno,7
dimiti,7
koraknuti,7
vrzmati,7
zbivati,7
uzdati,7
sleteti,7
pritajiti,7
označavati,7
sakrati,7
spojiti,7
zalepiti,7
odvezati,7
češljati,7
pogađati,7
sliti,7
jedanput,7
postupati,7
isprati,7
zarobiti,7
zaostajati,7
žrtvovati,7
pokrivati,7
poželjeti,7
potrošiti,7
dirnuti,7
mrzeti,7
klonuti,7
začas,7
провиривати,7
смијати,7
сјећати,7
пипати,7
тутњати,7
згледати,7
колутати,7
strpljivo,7
sagnuti,7
odnesti,7
oživeti,7
протицати,7
изјутра,7
прескочити,7
одигравати,7
погнути,7
жустро,7
верно,7
цурити,7
дотеривати,7
презивати,7
сплести,7
стражити,7
распознавати,7
стишати,7
поверавати,7
поверљиво,7
продуживати,7
зимус,7
мрсити,7
премирати,7
наметнути,7
благословити,7
покопати,7
издржавати,7
походити,7
наносити,7
сатерати,7
уселити,7
оптуживати,7
достављати,7
исувише,7
нага,7
посљати,7
ублажити,7
морити,7
заразити,7
засести,7
притеснити,7
сломити,7
јетко,7
осјетити,7
слетети,7
снебивати,7
начети,7
разазнати,7
цвет,7
опасно,7
скидети,7
поготову,7
огрејати,7
засадити,7
отклонити,7
жалетати,7
оснивати,7
уштедети,7
успављивати,7
издвајати,7
пламтети,7
донести,7
преписати,7
замерити,7
поучити,7
заглушити,7
ujedno,7
unazad,7
ишчитати,7
жмурити,7
глумити,7
очешљати,7
покосити,7
зачинити,7
замирисати,7
узлетети,7
коцкати,7
прогнати,7
угојити,7
закренути,7
урезивати,7
грешити,7
mucati,7
oduševiti,7
podignuti,7
razumevati,7
pogubiti,7
krišom,7
mudrovati,7
okusiti,7
poručiti,7
žestoko,7
poteći,7
obliti,7
otarasiti,7
trzati,7
odložiti,7
smrkavati,7
канути,7
sažaliti,7
namrstiti,7
izjasniti,7
pohapsiti,7
обрнути,7
saviti,7
pretresati,7
ložiti,7
štrčati,7
nastajati,7
svući,7
svitati,7
uzmuvati,7
predviđati,7
nasuti,7
ogledati,7
zažaliti,7
промислити,7
spasavati,7
smrznuti,7
tajanstveno,7
kružiti,7
odskočiti,7
претрнути,7
iznijeti,7
pripretiti,7
prsnuti,7
odabrati,7
ratovati,7
zarađivati,7
fotografisati,7
razgovetno,7
zaposliti,7
prenositi,7
pridići,7
šmugnuti,7
sašiti,7
veseliti,7
odobriti,7
podvući,7
stidljivo,7
brujati,7
naložiti,7
dostaviti,7
treptati,7
prikačiti,7
pojačati,7
pravdati,7
dokazivati,7
vezivati,7
poređati,7
drugačije,7
ostareti,7
utišati,7
saznaditi,7
oporaviti,7
okolo,7
namigivati,7
otpočeti,7
prinuditi,7
sagati,7
likvidirati,7
nejasno,7
promačiti,7
dobroćudno,7
obazirati,7
štajati,7
parati,7
militi,7
dojuriti,7
plašljivo,7
utoliko,7
pripiti,7
unakaziti,7
zateturati,7
postadošiti,7
lupnuti,7
upozoravati,7
garantovati,7
došanuti,7
namazati,7
zasjasiti,7
nepokretno,7
nakostrešiti,7
приањати,7
сусретати,6
неодлучно,6
опипати,6
надоље,6
бучно,6
зрачити,6
шмугнути,6
зурити,6
слегнути,6
густо,6
пресвући,6
смоћи,6
тврдоглаво,6
пакосно,6
орити,6
замакнути,6
осмехивати,6
прегазити,6
садржавати,6
незнано,6
превазилазити,6
сјатити,6
харати,6
вејати,6
невешто,6
опружити,6
парати,6
заобилазити,6
осушити,6
каскати,6
отарасити,6
начудити,6
нервозно,6
ужасно,6
побунити,6
производити,6
малопре,6
уводити,6
сумњичаво,6
подупрети,6
одобрити,6
истиснути,6
вејао,6
рикнути,6
поцепати,6
поносити,6
куљати,6
опседати,6
нарушити,6
сагоревати,6
накупити,6
задремати,6
истрести,6
обилато,6
млатити,6
домоћи,6
пријати,6
намазати,6
скратити,6
млатарати,6
руковати,6
крпити,6
укључити,6
претакати,6
редати,6
закорачити,6
потрудити,6
заостао,6
фалити,6
врпољити,6
никуд,6
преседети,6
бркати,6
уздизати,6
појачати,6
населити,6
образовати,6
припасти,6
летело,6
озлоједити,6
задивити,6
канда,6
гласати,6
улагати,6
криво,6
подати,6
струјати,6
димити,6
онамо,6
приступити,6
промуцати,6
други,6
блејати,6
излетети,6
допунити,6
прилећи,6
оклизнути,6
оцртавати,6
паметно,6
убацивати,6
прећутати,6
сакривати,6
прекорачити,6
расположити,6
грмети,6
вртјети,6
заокупити,6
нашалити,6
помисати,6
ошинути,6
заостајати,6
убрзавати,6
такмичити,6
заковати,6
испољити,6
шити,6
саслушавати,6
забезекнути,6
прелетати,6
распарати,6
особито,6
довући,6
потурити,6
притерати,6
бујати,6
намучити,6
изјављивати,6
понизно,6
претрчавати,6
најмити,6
пропињати,6
присећати,6
досадити,6
усмртити,6
покајати,6
подвлачити,6
грозничаво,6
хладнокрвно,6
опорављати,6
svedočiti,6
doma,6
oprati,6
kladiti,6
hladiti,6
ovladati,6
boleti,6
pretpostavljati,6
ukoriti,6
oglasiti,6
oriti,6
kleknuti,6
odbraniti,6
srditi,6
naokolo,6
produžiti,6
pregraditi,6
poštapati,6
promisliti,6
izvanredno,6
narušiti,6
zamreti,6
svideti,6
peške,6
ikad,6
zatrebati,6
doručkovati,6
iščupati,6
ugušiti,6
urezati,6
zarasti,6
svađati,6
odmahivati,6
raspitati,6
neizrecivo,6
nameštati,6
opasno,6
neljubazno,6
pući,6
sem,6
измакнути,6
прије,6
нанијети,6
послије,6
ујутро,6
угинути,6
стигнути,6
nastaniti,6
ravnodušno,6
posaditi,6
цвасти,6
омогућити,6
једномерно,6
нарицати,6
учврстити,6
дангубити,6
додијати,6
дочкан,6
смркавати,6
подешавати,6
наговештавати,6
лево-десно,6
лијепо,6
раскопчати,6
закретати,6
крстарити,6
згрчити,6
жудно,6
разданити,6
сврстати,6
изјахати,6
кајати,6
разапињати,6
подмукло,6
завејати,6
искупљати,6
одступати,6
отплавити,6
изврнути,6
обзирати,6
јарко,6
промукати,6
добацити,6
укротити,6
подлећи,6
жалосно,6
изјаснити,6
опстати,6
раскинути,6
процењивати,6
надовезивати,6
заварати,6
постизати,6
испијати,6
препуштати,6
заснивати,6
плећати,6
предодредити,6
упадљиво,6
дописивати,6
усиљавати,6
прозепсти,6
вриједити,6
зарастати,6
зловољно,6
потцењивати,6
распознати,6
међусобно,6
напомињати,6
једнолично,6
прилагодити,6
уништавати,6
изгорети,6
укрштавати,6
уградити,6
појати,6
турити,6
заискати,6
разлетети,6
мокрити,6
посолити,6
услишити,6
храмати,6
свргнути,6
навршити,6
заступати,6
осиромашити,6
ронити,6
очитати,6
орати,6
заробити,6
промашити,6
малчице,6
посредно,6
повезивати,6
домашити,6
подробно,6
превршити,6
храбро,6
збивати,6
zvučati,6
zapustiti,6
udisati,6
zabavljati,6
ozariti,6
izreći,6
važiti,6
mučno,6
један,6
razveseliti,6
kazivati,6
nakupiti,6
pridizati,6
latiti,6
poluglasno,6
upustiti,6
dokopati,6
isplatiti,6
ubuduće,6
ишчезати,6
hitro,6
odande,6
naslutiti,6
oduvek,6
zajedljivo,6
suvo,6
opkolišiti,6
motriti,6
kazniti,6
ubrzati,6
ozdraviti,6
oklevati,6
vazda,6
sagraditi,6
potajno,6
spetljati,6
успавати,6
svanuti,6
potpaliti,6
izdvojiti,6
jurišati,6
умући,6
umuknuti,6
заклињати,6
podigositi,6
polomiti,6
opljačkati,6
kopati,6
načisto,6
odseći,6
smišljati,6
skupo,6
dovikivati,6
primaći,6
robijati,6
поживети,6
klimati,6
napojiti,6
nepoverljivo,6
izbezumiti,6
pokucati,6
ženiti,6
пучити,6
optužiti,6
priupitati,6
donedavno,6
ponosito,6
meko,6
održavati,6
navesti,6
zaštititi,6
savesno,6
intervjuisati,6
rasplakati,6
poroditi,6
žustro,6
lokati,6
preprečiti,6
ustupiti,6
zaškripati,6
gestikulirati,6
promaći,6
istaći,6
zgledati,6
napredovati,6
negodovati,6
sahranjivati,6
izvrnuti,6
dežurati,6
energično,6
ukočiti,6
zveknuti,6
raskopčavati,6
smenjivati,6
primećivati,6
izjavljivati,6
prigušiti,6
tajno,6
jaukati,6
snishodljivo,6
proveravati,6
upozoriti,6
narušavati,6
grunuti,6
razabrati,6
suprotno,6
savršeno,6
izmešati,6
silovati,6
pomaljati,6
zamuckivati,6
promuklo,6
osedeti,6
prostreti,6
ugristi,6
ređati,6
prilepiti,6
ozlojediti,6
hoditi,6
odvratiti,6
potamneti,6
upreti,6
savijati,6
sprijateljiti,6
grčevito,6
pucketati,6
prodreti,6
podošiti,6
pomakati,6
zasvirati,6
proneti,6
obazrivo,6
nadneti,6
pretrčati,6
kvariti,6
ispočetka,6
obračunati,6
pobesneti,6
začkiljiti,6
kidnuti,6
pljuvati,6
lepršati,6
razmestiti,6
izdavati,6
upraviti,6
umakati,6
sustizati,6
ocrtavati,6
lukavo,6
primačiti,6
nagađati,6
razneti,6
pel,6
riti,6
žuboriti,6
operisati,6
propesti,6
šibati,6
zasesti,6
uložiti,6
uzleteti,6
marljivo,6
vrištati,6
poletesti,6
skliznuti,6
zadesiti,6
iskolačiti,6
proklinjati,6
razlupati,6
namrgoditi,6
okaniti,6
докраја,6
мрети,6
глоати,6
ускратити,6
навикнути,6
некмоли,6
промукло,6
закашљати,6
израбљивати,6
измахнути,6
поприлично,5
шепурити,5
смакнути,5
смерно,5
зањихати,5
привиђати,5
придићи,5
заинтересовати,5
укрстити,5
унаоколо,5
штрцати,5
ледити,5
побенавити,5
ономад,5
затреперити,5
мезетити,5
уздуж,5
насмешити,5
треснути,5
немоћно,5
извољевати,5
достићи,5
запловити,5
преплавити,5
глупо,5
лупетати,5
испрати,5
живнути,5
лизнути,5
одужити,5
витлати,5
трзати,5
одсто,5
инсистирати,5
цикнути,5
опонашати,5
сетно,5
распустити,5
завиривати,5
ојачати,5
смазати,5
гегати,5
одувати,5
надугачко,5
тутнути,5
јуришати,5
навлачити,5
отргнути,5
журно,5
пљескати,5
баталити,5
надасве,5
закључавати,5
натопити,5
заокретати,5
трчкарати,5
експлодирати,5
обавезати,5
обојити,5
прибећи,5
растужити,5
наливати,5
одвалити,5
праскати,5
залупити,5
излетити,5
џабе,5
премишљати,5
нагрнути,5
увис,5
прилагати,5
победоносно,5
завидети,5
згадити,5
понегде,5
истурати,5
развлачити,5
замрети,5
таложити,5
бодрити,5
прорадити,5
оживљавати,5
стидљиво,5
изигравати,5
мудровати,5
устрајати,5
испарити,5
спокојно,5
упозорити,5
приљубити,5
кикотати,5
туговати,5
свеже,5
подвргнути,5
застењати,5
волити,5
неупоредиво,5
шиштати,5
мрзовољно,5
заступити,5
очувати,5
винути,5
истакнути,5
изгласати,5
окомити,5
разматрати,5
напоменути,5
засенити,5
горе-доле,5
потанко,5
ковати,5
прхнути,5
расхладити,5
изгазити,5
побркати,5
појачавати,5
засада,5
уредно,5
претрпети,5
отпловити,5
подавити,5
отпратити,5
убеђивати,5
некуда,5
прорицати,5
качити,5
предсказивати,5
намигнути,5
умукнути,5
превазићи,5
беласати,5
позајмљивати,5
успоравати,5
запљуснути,5
дојахати,5
отпевати,5
клонити,5
згушњавати,5
забадати,5
причврстити,5
хитно,5
начисто,5
покуљати,5
зијати,5
гордо,5
оглашавати,5
саживети,5
коначити,5
пресрести,5
укључивати,5
претрчати,5
заљуљати,5
ноћивати,5
довијати,5
обазриво,5
опасивати,5
искривити,5
пешачити,5
замахнути,5
надвикивати,5
искрцати,5
проклињати,5
страховати,5
мрзнути,5
повећати,5
dejstvovati,5
vijoriti,5
naprezati,5
ispunjavati,5
poricati,5
večno,5
preobraziti,5
iznajmiti,5
nastupati,5
zanavek,5
prekorno,5
škriputati,5
izrastati,5
ponegde,5
uspavljivati,5
zaobići,5
očito,5
sletjeti,5
priviti,5
suj,5
poviti,5
ostariti,5
zadaviti,5
mesečno,5
nailaziti,5
sjajno,5
zamarati,5
utrnuti,5
otkazivati,5
otkad,5
nerazumljiv,5
sisati,5
udavati,5
posrediti,5
zastajati,5
spakovati,5
prileći,5
pozajmiti,5
susretati,5
bolno,5
poslovati,5
tobože,5
insistirati,5
štampati,5
prezalogajiti,5
smršati,5
objavljivati,5
kloniti,5
jednako,5
полећи,5
опсовати,5
полугласно,5
онесвестити,5
вриштати,5
посвршавати,5
оживјети,5
теглити,5
затрпати,5
сасушити,5
сјетити,5
празнити,5
сузити,5
шутити,5
увити,5
цвилити,5
faliti,5
pogladiti,5
разливати,5
дојити,5
набијати,5
премостити,5
озепсти,5
забољети,5
збрисати,5
китити,5
гамизати,5
кулучити,5
обустављати,5
притистити,5
ускладити,5
исправљати,5
сашаптавати,5
сујеверно,5
беснети,5
таласати,5
прибирати,5
обамрети,5
зајазити,5
испочетка,5
заслужити,5
расећи,5
укрутити,5
кротко,5
проговарати,5
смело,5
криомице,5
премрети,5
разгонити,5
утерати,5
одјахати,5
одсада,5
заметати,5
довде,5
проносити,5
одступити,5
разведрити,5
сумњичити,5
осујетити,5
постити,5
сатирати,5
поређати,5
осматрати,5
ниподаштавати,5
погружити,5
лудо,5
приморати,5
отезати,5
дорасти,5
пузати,5
обавезивати,5
привенчати,5
дотакнути,5
доселити,5
постидети,5
